4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.000000000000000000e+01,0.000000000000000000e+00
1.141876816749572754e+00,-7.911154627799987793e-01,2.197542935609817505e-01,9.000000000000000000e+00,0.000000000000000000e+00
2.184164524078369141e+00,-6.856333613395690918e-01,8.379963636398315430e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.514009714126586914e+00,-5.742912292480468750e-01,4.922496378421783447e-01,7.000000000000000000e+00,0.000000000000000000e+00
3.850507736206054688e+00,1.133932113647460938e+00,3.779773712158203125e-01,9.000000000000000000e+00,0.000000000000000000e+00
6.046718120574951172e+00,-0.000000000000000000e+00,7.618148922920227051e-01,1.600000000000000000e+01,0.000000000000000000e+00
6.360219001770019531e+00,1.992438882589340210e-01,-3.984877765178680420e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.960618972778320312e+00,6.636579632759094238e-01,-3.760728359222412109e+00,1.000000000000000000e+01,0.000000000000000000e+00
5.804913997650146484e+00,2.256144136190414429e-01,-4.286674022674560547e+00,9.000000000000000000e+00,0.000000000000000000e+00
3.630920410156250000e+00,-4.737902641296386719e+00,-4.061059474945068359e+00,9.000000000000000000e+00,0.000000000000000000e+00
6.394835948944091797e+00,7.120039463043212891e-01,-4.034688949584960938e+00,1.000000000000000000e+01,0.000000000000000000e+00
2.152395248413085938e+00,-7.178640365600585938e-01,-3.589320182800292969e-01,1.200000000000000000e+01,-2.052471786737442017e-01
