4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.000000000000000000e+01,0.000000000000000000e+00
3.226723432540893555e+00,3.076560199260711670e-01,5.127600431442260742e-01,1.200000000000000000e+01,-4.104943573474884033e-01
4.857242584228515625e+00,2.399716854095458984e+00,8.570417761802673340e-01,1.200000000000000000e+01,-4.104943573474884033e-01
6.309366703033447266e+00,1.885491847991943359e+00,1.256994485855102539e+00,8.000000000000000000e+00,-4.104943573474884033e-01
6.747004985809326172e+00,2.004159212112426758e+00,1.113421797752380371e+00,8.000000000000000000e+00,-4.104943573474884033e-01
2.496573626995086670e-01,-4.512288272380828857e-01,0.000000000000000000e+00,1.100000000000000000e+01,-2.052471786737442017e-01
1.076571568846702576e-01,-5.713611841201782227e-01,-3.955577313899993896e-01,1.000000000000000000e+01,-2.052471786737442017e-01
1.622076511383056641e+00,1.196928381919860840e+00,0.000000000000000000e+00,1.400000000000000000e+01,-2.052471786737442017e-01
1.412004590034484863e+00,1.617391586303710938e+00,2.021739482879638672e-01,1.600000000000000000e+01,-2.052471786737442017e-01
1.494629979133605957e+00,2.160917282104492188e+00,-8.643668889999389648e-01,1.200000000000000000e+01,-2.052471786737442017e-01
1.813946962356567383e+00,2.144802093505859375e+00,5.362005233764648438e-01,1.100000000000000000e+01,-2.052471786737442017e-01
2.611675500869750977e+00,2.481758594512939453e+00,-2.256144136190414429e-01,9.000000000000000000e+00,-2.052471786737442017e-01
6.370557308197021484e+00,2.691257476806640625e+00,-3.669896602630615234e+00,9.000000000000000000e+00,-2.052471786737442017e-01
