4.192644730210304260e-02,-4.395085852593183517e-03,2.051040157675743103e-02,2.200000000000000000e+01,0.000000000000000000e+00
7.633235454559326172e-01,-4.453687071800231934e-01,1.113421767950057983e-01,1.200000000000000000e+01,0.000000000000000000e+00
5.748049020767211914e-01,-9.097827076911926270e-01,-6.739131361246109009e-02,7.000000000000000000e+00,0.000000000000000000e+00
9.278755187988281250e-01,1.295085310935974121e+00,4.981097206473350525e-02,8.000000000000000000e+00,0.000000000000000000e+00
3.069824457168579102e+00,-1.248204469680786133e+00,-3.120511174201965332e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.149266004562377930e+00,2.820180177688598633e+00,6.768432259559631348e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.327603101730346680e+00,-2.666352033615112305e+00,-1.333176046609878540e-01,7.000000000000000000e+00,0.000000000000000000e+00
3.443549156188964844e+00,4.799433708190917969e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
5.895446777343750000e+00,3.691872060298919678e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
5.715446949005126953e+00,-5.405955314636230469e-01,5.405955314636230469e-01,1.700000000000000000e+01,-4.104943573474884033e-01
