4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.300000000000000000e+01,0.000000000000000000e+00
2.613742589950561523e+00,7.383744120597839355e-01,2.004158973693847656e+00,9.000000000000000000e+00,1.026235938072204590e+00
8.028945326805114746e-01,9.493385553359985352e-01,-2.373346388339996338e-01,1.500000000000000000e+01,-2.052471786737442017e-01
1.171084880828857422e+00,9.376183152198791504e-01,0.000000000000000000e+00,9.000000000000000000e+00,-2.052471786737442017e-01
1.080297350883483887e+00,-1.031380176544189453e+00,1.406427472829818726e-01,9.000000000000000000e+00,-2.052471786737442017e-01
1.347545146942138672e+00,-1.721408605575561523e+00,2.754253745079040527e-01,9.000000000000000000e+00,-2.052471786737442017e-01
2.030719995498657227e+00,-1.397637248039245605e+00,3.105860650539398193e-01,2.000000000000000000e+01,-2.052471786737442017e-01
2.633865594863891602e+00,1.693572998046875000e+00,5.977316498756408691e-01,1.100000000000000000e+01,-2.052471786737442017e-01
3.850294828414916992e+00,-9.962194561958312988e-01,2.490548640489578247e-01,1.500000000000000000e+01,-2.052471786737442017e-01
2.663017034530639648e+00,-2.666352033615112305e+00,-1.999764084815979004e+00,1.000000000000000000e+01,-2.052471786737442017e-01
6.434361934661865234e+00,-1.397637367248535156e+00,-3.494093418121337891e+00,1.800000000000000000e+01,-2.052471786737442017e-01
