4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.000000000000000000e+01,0.000000000000000000e+00
7.472679615020751953e-01,3.691872060298919678e-01,-1.318525671958923340e-01,1.100000000000000000e+01,0.000000000000000000e+00
3.129163742065429688e+00,-1.347826272249221802e-01,-2.965217828750610352e+00,1.500000000000000000e+01,0.000000000000000000e+00
4.327818393707275391e+00,-4.515218257904052734e+00,5.889414548873901367e-01,8.000000000000000000e+00,0.000000000000000000e+00
6.069876194000244141e+00,-1.570510625839233398e+00,3.926276564598083496e-01,8.000000000000000000e+00,0.000000000000000000e+00
6.369149208068847656e+00,-8.028357028961181641e-01,2.007089257240295410e-01,8.000000000000000000e+00,0.000000000000000000e+00
6.301734924316406250e+00,-8.204160332679748535e-01,1.640832066535949707e+00,8.000000000000000000e+00,0.000000000000000000e+00
6.116606235504150391e+00,-0.000000000000000000e+00,-3.835444927215576172e+00,1.400000000000000000e+01,0.000000000000000000e+00
6.235760688781738281e+00,-0.000000000000000000e+00,-3.910161495208740234e+00,1.000000000000000000e+01,0.000000000000000000e+00
6.519565582275390625e+00,4.717392027378082275e-01,-3.773913621902465820e+00,1.100000000000000000e+01,0.000000000000000000e+00
6.553506374359130859e+00,-0.000000000000000000e+00,-4.109405040740966797e+00,8.000000000000000000e+00,0.000000000000000000e+00
