4.192644730210304260e-02,-4.395085852593183517e-03,2.051040157675743103e-02,2.300000000000000000e+01,0.000000000000000000e+00
3.498812317848205566e-01,-5.537808537483215332e-01,-4.102080315351486206e-02,9.000000000000000000e+00,0.000000000000000000e+00
1.098160982131958008e+00,-4.028828740119934082e-01,7.325143367052078247e-02,1.300000000000000000e+01,-4.104943573474884033e-01
3.562655687332153320e+00,6.856333613395690918e-01,4.570889174938201904e-01,9.000000000000000000e+00,-4.104943573474884033e-01
4.777181148529052734e+00,1.494329124689102173e-01,-1.494329124689102173e-01,9.000000000000000000e+00,-4.104943573474884033e-01
5.543303012847900391e+00,3.486768007278442383e-01,5.230152010917663574e-01,9.000000000000000000e+00,-4.104943573474884033e-01
6.724429130554199219e+00,4.219282269477844238e-01,4.219282269477844238e-01,8.000000000000000000e+00,-4.104943573474884033e-01
8.100424766540527344e+00,2.965217828750610352e+00,0.000000000000000000e+00,1.100000000000000000e+01,-4.104943573474884033e-01
1.035777449607849121e+00,-1.111956715583801270e+00,-2.900756597518920898e-01,1.000000000000000000e+01,-2.052471786737442017e-01
1.721774458885192871e+00,-9.229680299758911133e-01,-2.461248040199279785e-01,1.000000000000000000e+01,-2.052471786737442017e-01
1.969057202339172363e+00,-1.503119349479675293e+00,-1.002079486846923828e+00,1.000000000000000000e+01,-2.052471786737442017e-01
5.583247184753417969e+00,-5.285823345184326172e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.052471786737442017e-01
5.502959251403808594e+00,-5.694566249847412109e+00,2.475898414850234985e-01,1.200000000000000000e+01,-2.052471786737442017e-01
