4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.400000000000000000e+01,0.000000000000000000e+00
1.448879361152648926e+00,-1.384452104568481445e+00,-6.592628955841064453e-01,9.000000000000000000e+00,0.000000000000000000e+00
2.011188745498657227e+00,1.611531496047973633e+00,8.057657629251480103e-02,1.500000000000000000e+01,0.000000000000000000e+00
3.207819700241088867e+00,-1.010869741439819336e-01,4.043478965759277344e-01,1.400000000000000000e+01,0.000000000000000000e+00
3.514351367950439453e+00,-0.000000000000000000e+00,1.098771467804908752e-01,1.600000000000000000e+01,0.000000000000000000e+00
5.097721576690673828e+00,-2.266399145126342773e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
5.272390842437744141e+00,-1.860586404800415039e+00,-2.046645164489746094e+00,1.300000000000000000e+01,0.000000000000000000e+00
5.166879653930664062e+00,-2.285444736480712891e+00,-2.285444736480712891e+00,1.200000000000000000e+01,0.000000000000000000e+00
6.167504310607910156e+00,-1.177882909774780273e+00,-1.963138282299041748e-01,1.400000000000000000e+01,0.000000000000000000e+00
5.815165519714355469e+00,-6.636579632759094238e-01,-3.981947660446166992e+00,9.000000000000000000e+00,0.000000000000000000e+00
5.854389190673828125e+00,-1.831285804510116577e-01,-1.831285804510116577e-01,1.200000000000000000e+01,1.026235938072204590e+00
8.196138143539428711e-01,1.670132577419281006e-01,-3.061909973621368408e-01,3.100000000000000000e+01,-1.026235938072204590e+00
4.251532077789306641e+00,-2.695652544498443604e-01,-6.739131212234497070e-01,1.900000000000000000e+01,-1.026235938072204590e+00
4.237993240356445312e+00,-5.625709891319274902e-01,-1.406427502632141113e+00,1.200000000000000000e+01,-1.026235938072204590e+00
4.213372230529785156e+00,-2.988658249378204346e-01,-2.241493701934814453e+00,1.700000000000000000e+01,-1.026235938072204590e+00
4.487965583801269531e+00,1.643761992454528809e+00,-1.494329124689102173e-01,1.700000000000000000e+01,-1.026235938072204590e+00
6.896917343139648438e+00,-1.179347991943359375e+00,-2.830435276031494141e+00,8.000000000000000000e+00,-1.026235938072204590e+00
7.484912395477294922e+00,9.434784054756164551e-01,2.358696013689041138e-01,8.000000000000000000e+00,-1.026235938072204590e+00
9.852738976478576660e-01,4.380435347557067871e-01,0.000000000000000000e+00,3.400000000000000000e+01,-8.209887146949768066e-01
8.278410434722900391e-01,5.933365821838378906e-01,7.515596747398376465e-01,1.000000000000000000e+01,-8.209887146949768066e-01
7.804959774017333984e+00,5.274103283882141113e-01,-3.164462089538574219e+00,9.000000000000000000e+00,-8.209887146949768066e-01
4.290860295295715332e-01,3.823724687099456787e-01,1.232089042663574219e+00,1.200000000000000000e+01,-6.157415509223937988e-01
1.347544431686401367e+00,1.274574846029281616e-01,1.274574846029281616e-01,1.200000000000000000e+01,-6.157415509223937988e-01
1.178071618080139160e+00,1.582230925559997559e-01,4.351134896278381348e-01,2.000000000000000000e+01,-4.104943573474884033e-01
1.678638339042663574e+00,2.168242335319519043e-01,-3.794423937797546387e-01,9.000000000000000000e+00,-4.104943573474884033e-01
1.139222502708435059e+00,2.974008023738861084e-01,6.797732710838317871e-01,9.000000000000000000e+00,-2.052471786737442017e-01
