4.117747023701667786e-02,-4.395085852593183517e-03,2.197542972862720490e-02,2.300000000000000000e+01,0.000000000000000000e+00
3.392104148864746094e+00,3.252363502979278564e-01,-6.504727005958557129e-01,1.600000000000000000e+01,4.104943573474884033e-01
3.506108999252319336e+00,3.384216129779815674e-01,-7.896504402160644531e-01,1.400000000000000000e+01,4.104943573474884033e-01
7.608619928359985352e-01,-9.522686004638671875e-01,0.000000000000000000e+00,1.900000000000000000e+01,-2.052471786737442017e-01
1.133579015731811523e+00,-9.083176851272583008e-01,4.541588574647903442e-02,7.000000000000000000e+00,-2.052471786737442017e-01
1.241088628768920898e+00,-9.185729622840881348e-01,-9.669189155101776123e-02,1.100000000000000000e+01,-2.052471786737442017e-01
1.079581856727600098e+00,-1.160302639007568359e+00,-5.801513195037841797e-01,1.100000000000000000e+01,-2.052471786737442017e-01
2.154865503311157227e+00,-1.406427472829818726e-01,6.328923702239990234e-01,1.000000000000000000e+01,-2.052471786737442017e-01
2.037424564361572266e+00,2.320605278015136719e+00,1.933837831020355225e-01,1.100000000000000000e+01,-2.052471786737442017e-01
3.287629604339599609e+00,2.067155361175537109e+00,2.431947439908981323e-01,9.000000000000000000e+00,-2.052471786737442017e-01
3.689210653305053711e+00,2.755718708038330078e+00,5.801513195037841797e-01,8.000000000000000000e+00,-2.052471786737442017e-01
4.786619663238525391e+00,2.133081674575805664e+00,-3.281664252281188965e-01,1.000000000000000000e+01,-2.052471786737442017e-01
4.248267173767089844e+00,-5.676985740661621094e+00,-1.589556097984313965e+00,7.000000000000000000e+00,-2.052471786737442017e-01
